id,text,Anger,Fear,Joy,Sadness,Surprise,text_length,word_count,processed_text
eng_train_track_a_00180,"I went to the clinic and got looked over and to my amazement, after they swabbed my throat, they didn't find any strep bacteria, even though my throat is really red.",0,1,0,0,1,165,31,i went to the clinic and got looked over and to my amazement after they swabbed my throat they didnt find any strep bacteria even though my throat is really red
eng_train_track_a_00181,"{{{Yeah...welcome to being 25, btw...it is awful thus far...but...SHIT at least I get to be 25!",1,1,1,1,1,95,16,yeahwelcome to being  btwit is awful thus farbutshit at least i get to be
eng_train_track_a_00182,The object was shaped funny and broken at an odd fracture.,0,1,0,0,1,58,11,the object was shaped funny and broken at an odd fracture
eng_train_track_a_00183,There's my stoner floor mate with a fucking stun gun.,1,1,0,0,1,53,10,theres my stoner floor mate with a fucking stun gun
eng_train_track_a_00184,I quickly fell asleep.,0,0,1,0,0,22,4,i quickly fell asleep
eng_train_track_a_00185,"Sad, and creepy huh?",0,1,0,1,1,20,4,sad and creepy huh
eng_train_track_a_00186,"First, some background: i am a male, i live in Latvia, my father is a hunter and we occasionally go hunting during the weekends.",0,0,0,0,0,128,24,first some background i am a male i live in latvia my father is a hunter and we occasionally go hunting during the weekends
eng_train_track_a_00187,"Most mornings, I was hardly able to move my neck at all until after I'd spent a good 15 minutes letting really hot water pound down on it in the shower.",0,1,0,0,0,152,31,most mornings i was hardly able to move my neck at all until after id spent a good  minutes letting really hot water pound down on it in the shower
eng_train_track_a_00188,never felt so depressed before.,0,0,0,1,0,31,5,never felt so depressed before
eng_train_track_a_00189,Either way I was scared for my life that day...,0,1,0,0,0,47,10,either way i was scared for my life that day
eng_train_track_a_00190,"i basically have two perceptions of myself, one is that im too sensitive, and the other is that i do nt care enough and that im a narcissist, i debate which one is right in my head and its a daily struggle to figure it out cuz what i decide for that day decides how im gon na act the rest of the day.",1,1,0,1,0,300,64,i basically have two perceptions of myself one is that im too sensitive and the other is that i do nt care enough and that im a narcissist i debate which one is right in my head and its a daily struggle to figure it out cuz what i decide for that day decides how im gon na act the rest of the day
eng_train_track_a_00191,"Almost straight up, cannot tell how high, I saw this weird rainbow.",0,0,1,0,1,67,12,almost straight up cannot tell how high i saw this weird rainbow
eng_train_track_a_00192,"The second time I saw her, she told me she was a registered sex offender.",1,1,0,1,1,73,15,the second time i saw her she told me she was a registered sex offender
eng_train_track_a_00193,It was deleted without any human interaction.,1,0,0,0,1,45,7,it was deleted without any human interaction
eng_train_track_a_00194,"I take his word for it, and close my eyes.",0,0,0,0,0,42,10,i take his word for it and close my eyes
eng_train_track_a_00195,"The ocean wind is cold and howling in my face, easing a sharp stream of tears out of the left eye.",0,1,0,1,0,98,21,the ocean wind is cold and howling in my face easing a sharp stream of tears out of the left eye
eng_train_track_a_00196,"Only reason I looked is because some user said ""dreads are cool"".",0,0,1,0,1,65,12,only reason i looked is because some user said dreads are cool
eng_train_track_a_00197,"It was absolutely delicious and I enjoyed every bite, trying to push guilty thoughts out of my head, although I couldn't stop thinking all afternoon about how many calories must have been in there!",0,1,1,0,0,197,34,it was absolutely delicious and i enjoyed every bite trying to push guilty thoughts out of my head although i couldnt stop thinking all afternoon about how many calories must have been in there
eng_train_track_a_00198,"so hard, till my eyes burned.",0,1,0,0,0,29,6,so hard till my eyes burned
eng_train_track_a_00199,I couldnt see his shoes.,0,1,0,0,1,24,5,i couldnt see his shoes
eng_train_track_a_00200,What is even more interesting is that I know exactly how I got this definition.,0,0,1,0,1,79,15,what is even more interesting is that i know exactly how i got this definition
eng_train_track_a_00201,Their dad got home just a tad bit early and barged into the room because he heard the moaning.,1,1,0,0,1,94,19,their dad got home just a tad bit early and barged into the room because he heard the moaning
eng_train_track_a_00202,"The kissing and touching don't stop, they just get more... interesting.",0,0,1,0,1,71,11,the kissing and touching dont stop they just get more interesting
eng_train_track_a_00203,"As soon as we stop making distinctions, we eliminate racism.",0,0,1,0,0,60,10,as soon as we stop making distinctions we eliminate racism
eng_train_track_a_00204,It was very weird.,0,1,0,0,1,18,4,it was very weird
eng_train_track_a_00205,Just going in circles.,1,1,0,1,0,22,4,just going in circles
eng_train_track_a_00206,"Ok, I'll tell you something which is both very creepy and very, very real.",0,1,0,0,1,74,14,ok ill tell you something which is both very creepy and very very real
eng_train_track_a_00207,I threw it onto the ground and cut my hand with it.,1,1,0,0,0,51,12,i threw it onto the ground and cut my hand with it
eng_train_track_a_00208,"After dragging myself through all of those sets, my stomach being upset, and my body feeling entirely fatigued $ the LAST thing I wanted to do was hop on the treadmill for some incline walking.",0,1,0,1,0,193,35,after dragging myself through all of those sets my stomach being upset and my body feeling entirely fatigued  the last thing i wanted to do was hop on the treadmill for some incline walking
eng_train_track_a_00209,"This operation removed the interlocking tibial nail from within my right tibia, a long titanium rod which had done a marvellous job of holding my leg together after that awful accident but which was now superfluous, and also the prime suspect in my ongoing pain issues.",0,1,0,1,0,269,46,this operation removed the interlocking tibial nail from within my right tibia a long titanium rod which had done a marvellous job of holding my leg together after that awful accident but which was now superfluous and also the prime suspect in my ongoing pain issues
eng_train_track_a_00210,"I ask her to tell me hers first, and she starts telling me how she dreamed the Sears Tower was falling down...",0,1,0,0,1,110,22,i ask her to tell me hers first and she starts telling me how she dreamed the sears tower was falling down
eng_train_track_a_00211,A smile spread across my face.,0,0,1,0,0,30,6,a smile spread across my face
eng_train_track_a_00212,"The two proceeded to grab my body, one at the knees and the other at my shoulders.",0,1,0,0,0,82,17,the two proceeded to grab my body one at the knees and the other at my shoulders
eng_train_track_a_00213,pounding my fists and screaming to a god that is not there; it's sad there had to be a battle sad i had to loose.,1,1,0,1,0,113,25,pounding my fists and screaming to a god that is not there its sad there had to be a battle sad i had to loose
eng_train_track_a_00214,Luckily the security guard is cool with me and let me stay.,0,0,1,0,0,59,12,luckily the security guard is cool with me and let me stay
eng_train_track_a_00215,""" ""look... out your window.",0,0,0,0,1,27,5,look out your window
eng_train_track_a_00216,"I didn't realize how sore I was from the whole thing until later, and the not being able to turn my head thing didn't start until yesterday.",0,1,0,0,0,140,27,i didnt realize how sore i was from the whole thing until later and the not being able to turn my head thing didnt start until yesterday
eng_train_track_a_00217,`` I went to put my hand in my pockets and realised what they'd done.,0,1,0,0,0,69,15,i went to put my hand in my pockets and realised what theyd done
eng_train_track_a_00218,"The dog barked more, whimpered and whined.",0,1,0,1,0,42,7,the dog barked more whimpered and whined
eng_train_track_a_00219,"I'm now really scared cuz it's moving faster and suddenly, this shadow seems to get out of a crouch position to stand up, and begins to flail it's limbs as it's running towards me.",0,1,0,0,1,180,34,im now really scared cuz its moving faster and suddenly this shadow seems to get out of a crouch position to stand up and begins to flail its limbs as its running towards me
eng_train_track_a_00220,A very similar story happened to my grandmother.,0,0,0,0,1,48,8,a very similar story happened to my grandmother
eng_train_track_a_00221,The whole house and the people and the flame seemed to vanish and leave me in an endless darkness as soon as my eyes were closed.,0,1,0,1,0,129,26,the whole house and the people and the flame seemed to vanish and leave me in an endless darkness as soon as my eyes were closed
eng_train_track_a_00222,I know you run a successful store and I really admire that.,0,0,1,0,0,59,12,i know you run a successful store and i really admire that
eng_train_track_a_00223,"I sensed, and then saw four short (about 3 feet tall), gray-colored 'beings' with large dark eyes next to my side of the bed (on my left).",0,1,0,0,1,138,27,i sensed and then saw four short about  feet tall graycolored beings with large dark eyes next to my side of the bed on my left
eng_train_track_a_00224,"Still numb.The numbness never left my arm, it was crazy.",0,1,0,1,0,56,10,still numbthe numbness never left my arm it was crazy
eng_train_track_a_00225,She legged it back to house scared shitless.,0,1,0,0,1,44,8,she legged it back to house scared shitless
eng_train_track_a_00226,Maybe a bit younger.,0,0,0,0,1,20,4,maybe a bit younger
eng_train_track_a_00227,"Once we got them all back into the room, one little girl ( the youngest of this group ) roughly pushed a little boy who was standing near me ( I was sitting with my legs blocking the doorway ) into the door jamb in her attempt to get out.",0,1,0,0,1,238,50,once we got them all back into the room one little girl  the youngest of this group  roughly pushed a little boy who was standing near me  i was sitting with my legs blocking the doorway  into the door jamb in her attempt to get out
eng_train_track_a_00228,"It constantly snarled in the fine hairs on the back of my neck and left red marks on my temples when it snapped, sending the steel tips of the rubber band into my face.",1,1,0,0,1,168,34,it constantly snarled in the fine hairs on the back of my neck and left red marks on my temples when it snapped sending the steel tips of the rubber band into my face
